trial,distance_m,contrast_percent,bit_rate_bps,interference,signal_amplitude,noise_sigma,signal_to_noise_ratio,total_bits,bit_errors,bit_error_rate,packet_recovered,visibility_band
6,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,23,0.4791666666666667,False,very-low-contrast
7,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,25,0.5208333333333334,False,very-low-contrast
8,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,22,0.4583333333333333,False,very-low-contrast
9,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,28,0.5833333333333334,False,very-low-contrast
10,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,27,0.5625,False,very-low-contrast
1,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,10,0.20833333333333334,False,low-contrast
2,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,12,0.25,False,low-contrast
3,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,5,0.10416666666666667,False,low-contrast
4,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,7,0.14583333333333334,False,low-contrast
5,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,8,0.16666666666666666,False,low-contrast
6,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,5,0.10416666666666667,False,low-contrast
7,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,11,0.22916666666666666,False,low-contrast
8,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,4,0.08333333333333333,False,low-contrast
9,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,7,0.14583333333333334,False,low-contrast
10,9.0,3.0,1.0,quiet,0.037037037037037035,0.01788854381999832,2.070433312499805,48,10,0.20833333333333334,False,low-contrast
1,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,16,0.3333333333333333,False,low-contrast
2,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,16,0.3333333333333333,False,low-contrast
3,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,22,0.4583333333333333,False,low-contrast
4,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,20,0.4166666666666667,False,low-contrast
5,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,17,0.3541666666666667,False,low-contrast
6,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,11,0.22916666666666666,False,low-contrast
7,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,19,0.3958333333333333,False,low-contrast
8,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,19,0.3958333333333333,False,low-contrast
9,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,20,0.4166666666666667,False,low-contrast
10,9.0,3.0,1.0,moderate,0.037037037037037035,0.044721359549995794,0.828173324999922,48,9,0.1875,False,low-contrast
1,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,19,0.3958333333333333,False,low-contrast
2,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,19,0.3958333333333333,False,low-contrast
3,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,24,0.5,False,low-contrast
4,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,19,0.3958333333333333,False,low-contrast
5,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,20,0.4166666666666667,False,low-contrast
6,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,20,0.4166666666666667,False,low-contrast
7,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,23,0.4791666666666667,False,low-contrast
8,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,20,0.4166666666666667,False,low-contrast
9,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,16,0.3333333333333333,False,low-contrast
10,9.0,3.0,1.0,high,0.037037037037037035,0.08944271909999159,0.414086662499961,48,20,0.4166666666666667,False,low-contrast
1,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,14,0.2916666666666667,False,low-contrast
2,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,16,0.3333333333333333,False,low-contrast
3,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,20,0.4166666666666667,False,low-contrast
4,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,9,0.1875,False,low-contrast
5,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,13,0.2708333333333333,False,low-contrast
6,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,16,0.3333333333333333,False,low-contrast
7,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,17,0.3541666666666667,False,low-contrast
8,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,22,0.4583333333333333,False,low-contrast
9,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,19,0.3958333333333333,False,low-contrast
10,9.0,3.0,5.0,quiet,0.037037037037037035,0.04,0.9259259259259258,48,10,0.20833333333333334,False,low-contrast
1,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,14,0.2916666666666667,False,low-contrast
2,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,20,0.4166666666666667,False,low-contrast
3,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,20,0.4166666666666667,False,low-contrast
4,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,27,0.5625,False,low-contrast
5,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,16,0.3333333333333333,False,low-contrast
6,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,15,0.3125,False,low-contrast
7,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,24,0.5,False,low-contrast
8,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,17,0.3541666666666667,False,low-contrast
9,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,19,0.3958333333333333,False,low-contrast
10,9.0,3.0,5.0,moderate,0.037037037037037035,0.1,0.37037037037037035,48,24,0.5,False,low-contrast
1,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,16,0.3333333333333333,False,low-contrast
2,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,26,0.5416666666666666,False,low-contrast
3,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,19,0.3958333333333333,False,low-contrast
4,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,17,0.3541666666666667,False,low-contrast
5,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,21,0.4375,False,low-contrast
6,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,20,0.4166666666666667,False,low-contrast
7,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,26,0.5416666666666666,False,low-contrast
8,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,23,0.4791666666666667,False,low-contrast
9,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,27,0.5625,False,low-contrast
10,9.0,3.0,5.0,high,0.037037037037037035,0.2,0.18518518518518517,48,18,0.375,False,low-contrast
1,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,23,0.4791666666666667,False,low-contrast
2,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,18,0.375,False,low-contrast
3,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,17,0.3541666666666667,False,low-contrast
4,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,17,0.3541666666666667,False,low-contrast
5,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,20,0.4166666666666667,False,low-contrast
6,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,19,0.3958333333333333,False,low-contrast
7,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,20,0.4166666666666667,False,low-contrast
8,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,11,0.22916666666666666,False,low-contrast
9,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,17,0.3541666666666667,False,low-contrast
10,9.0,3.0,10.0,quiet,0.037037037037037035,0.05656854249492381,0.654728501098655,48,10,0.20833333333333334,False,low-contrast
1,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,23,0.4791666666666667,False,low-contrast
2,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,21,0.4375,False,low-contrast
3,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,19,0.3958333333333333,False,low-contrast
4,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,20,0.4166666666666667,False,low-contrast
5,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,17,0.3541666666666667,False,low-contrast
6,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,19,0.3958333333333333,False,low-contrast
7,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,24,0.5,False,low-contrast
8,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,26,0.5416666666666666,False,low-contrast
9,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,21,0.4375,False,low-contrast
10,9.0,3.0,10.0,moderate,0.037037037037037035,0.14142135623730953,0.26189140043946196,48,21,0.4375,False,low-contrast
1,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,21,0.4375,False,low-contrast
2,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,24,0.5,False,low-contrast
3,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,23,0.4791666666666667,False,low-contrast
4,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,20,0.4166666666666667,False,low-contrast
5,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,26,0.5416666666666666,False,low-contrast
6,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,15,0.3125,False,low-contrast
7,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,20,0.4166666666666667,False,low-contrast
8,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,21,0.4375,False,low-contrast
9,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,20,0.4166666666666667,False,low-contrast
10,9.0,3.0,10.0,high,0.037037037037037035,0.28284271247461906,0.13094570021973098,48,26,0.5416666666666666,False,low-contrast
1,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,2,0.041666666666666664,False,higher-contrast
2,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,4,0.08333333333333333,False,higher-contrast
3,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,1,0.020833333333333332,False,higher-contrast
4,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,1,0.020833333333333332,False,higher-contrast
5,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,2,0.041666666666666664,False,higher-contrast
6,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,0,0.0,True,higher-contrast
7,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,4,0.08333333333333333,False,higher-contrast
8,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,3,0.0625,False,higher-contrast
9,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,2,0.041666666666666664,False,higher-contrast
10,9.0,5.0,1.0,quiet,0.06172839506172839,0.01788854381999832,3.450722187499675,48,1,0.020833333333333332,False,higher-contrast
1,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,9,0.1875,False,higher-contrast
2,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,6,0.125,False,higher-contrast
3,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,7,0.14583333333333334,False,higher-contrast
4,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,12,0.25,False,higher-contrast
5,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,18,0.375,False,higher-contrast
6,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,15,0.3125,False,higher-contrast
7,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,16,0.3333333333333333,False,higher-contrast
8,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,12,0.25,False,higher-contrast
9,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,10,0.20833333333333334,False,higher-contrast
10,9.0,5.0,1.0,moderate,0.06172839506172839,0.044721359549995794,1.38028887499987,48,17,0.3541666666666667,False,higher-contrast
1,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,17,0.3541666666666667,False,higher-contrast
2,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,15,0.3125,False,higher-contrast
3,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,22,0.4583333333333333,False,higher-contrast
4,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,16,0.3333333333333333,False,higher-contrast
5,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,18,0.375,False,higher-contrast
6,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,15,0.3125,False,higher-contrast
7,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,18,0.375,False,higher-contrast
8,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,14,0.2916666666666667,False,higher-contrast
9,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,14,0.2916666666666667,False,higher-contrast
10,9.0,5.0,1.0,high,0.06172839506172839,0.08944271909999159,0.690144437499935,48,20,0.4166666666666667,False,higher-contrast
1,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,18,0.375,False,higher-contrast
2,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,5,0.10416666666666667,False,higher-contrast
3,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,4,0.08333333333333333,False,higher-contrast
4,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,6,0.125,False,higher-contrast
5,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,7,0.14583333333333334,False,higher-contrast
6,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,10,0.20833333333333334,False,higher-contrast
7,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,13,0.2708333333333333,False,higher-contrast
8,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,9,0.1875,False,higher-contrast
9,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,10,0.20833333333333334,False,higher-contrast
10,9.0,5.0,5.0,quiet,0.06172839506172839,0.04,1.5432098765432098,48,11,0.22916666666666666,False,higher-contrast
1,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,19,0.3958333333333333,False,higher-contrast
2,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,17,0.3541666666666667,False,higher-contrast
3,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,21,0.4375,False,higher-contrast
4,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,15,0.3125,False,higher-contrast
5,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,17,0.3541666666666667,False,higher-contrast
6,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,15,0.3125,False,higher-contrast
7,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,20,0.4166666666666667,False,higher-contrast
8,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,23,0.4791666666666667,False,higher-contrast
9,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,21,0.4375,False,higher-contrast
10,9.0,5.0,5.0,moderate,0.06172839506172839,0.1,0.6172839506172839,48,17,0.3541666666666667,False,higher-contrast
1,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,25,0.5208333333333334,False,higher-contrast
2,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,21,0.4375,False,higher-contrast
3,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,27,0.5625,False,higher-contrast
4,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,19,0.3958333333333333,False,higher-contrast
5,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,23,0.4791666666666667,False,higher-contrast
6,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,22,0.4583333333333333,False,higher-contrast
7,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,25,0.5208333333333334,False,higher-contrast
8,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,23,0.4791666666666667,False,higher-contrast
9,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,22,0.4583333333333333,False,higher-contrast
10,9.0,5.0,5.0,high,0.06172839506172839,0.2,0.30864197530864196,48,21,0.4375,False,higher-contrast
1,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,12,0.25,False,higher-contrast
2,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,10,0.20833333333333334,False,higher-contrast
3,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,18,0.375,False,higher-contrast
4,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,8,0.16666666666666666,False,higher-contrast
5,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,12,0.25,False,higher-contrast
6,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,11,0.22916666666666666,False,higher-contrast
7,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,12,0.25,False,higher-contrast
8,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,13,0.2708333333333333,False,higher-contrast
9,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,10,0.20833333333333334,False,higher-contrast
10,9.0,5.0,10.0,quiet,0.06172839506172839,0.05656854249492381,1.0912141684977583,48,10,0.20833333333333334,False,higher-contrast
1,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,19,0.3958333333333333,False,higher-contrast
2,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,19,0.3958333333333333,False,higher-contrast
3,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,20,0.4166666666666667,False,higher-contrast
4,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,17,0.3541666666666667,False,higher-contrast
5,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,20,0.4166666666666667,False,higher-contrast
6,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,21,0.4375,False,higher-contrast
7,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,14,0.2916666666666667,False,higher-contrast
8,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,20,0.4166666666666667,False,higher-contrast
9,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,23,0.4791666666666667,False,higher-contrast
10,9.0,5.0,10.0,moderate,0.06172839506172839,0.14142135623730953,0.4364856673991033,48,19,0.3958333333333333,False,higher-contrast
1,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,23,0.4791666666666667,False,higher-contrast
2,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,19,0.3958333333333333,False,higher-contrast
3,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,22,0.4583333333333333,False,higher-contrast
4,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,21,0.4375,False,higher-contrast
5,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,21,0.4375,False,higher-contrast
6,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,19,0.3958333333333333,False,higher-contrast
7,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,28,0.5833333333333334,False,higher-contrast
8,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,25,0.5208333333333334,False,higher-contrast
9,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,20,0.4166666666666667,False,higher-contrast
10,9.0,5.0,10.0,high,0.06172839506172839,0.28284271247461906,0.21824283369955166,48,16,0.3333333333333333,False,higher-contrast
